GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",1635,78,869,130,534,130,335,98,85,60,250,83,766,145,718,144,48,27
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",1488,79,1251,124,621,143,630,146,89,70,541,129,237,108,204,104,33,28
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",388,35,331,39,146,57,185,56,45,39,140,55,57,29,48,26,9,12
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",1591,75,1207,102,602,104,605,105,262,96,343,95,384,105,363,104,21,16
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",1938,85,1261,134,928,162,333,108,54,51,279,105,677,119,602,120,75,50
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",1063,45,803,83,398,99,405,88,46,38,359,83,260,85,250,82,10,25
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",1185,79,660,101,493,97,167,77,89,56,78,52,525,121,508,118,17,19
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",1028,61,689,101,312,95,377,89,103,59,274,84,339,109,264,107,75,56
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",891,53,515,81,357,64,158,74,36,32,122,69,376,75,316,71,60,47
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",1674,102,919,138,645,132,274,97,170,88,104,48,755,137,608,137,147,69
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",1615,75,1012,157,854,177,158,70,37,28,121,69,603,155,530,149,73,71
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",708,109,507,83,411,72,96,64,24,23,72,61,201,88,181,87,20,24
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",926,74,651,92,568,93,83,54,35,45,48,32,275,74,257,71,18,16
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",997,79,630,82,483,71,147,73,49,51,98,57,367,86,326,86,41,31
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",2768,115,1261,219,957,183,304,159,112,111,192,119,1507,230,1381,216,126,102
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",2593,135,1389,232,1152,245,237,120,92,79,145,99,1204,221,1072,211,132,113
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",2961,177,1473,207,1139,210,334,139,71,58,263,130,1488,212,1326,197,162,113
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",2273,173,1121,220,989,211,132,87,61,68,71,50,1152,227,931,224,221,99
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",2645,172,1386,233,973,191,413,185,247,150,166,121,1259,206,1126,220,133,88
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",2430,122,1254,161,793,148,461,141,97,76,364,131,1176,185,934,172,242,142
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",1945,93,897,158,667,150,230,112,52,56,178,103,1048,167,1016,167,32,28
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",953,71,663,103,519,93,144,74,60,52,84,54,290,92,266,91,24,21
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",2188,140,1266,208,991,211,275,113,57,58,218,102,922,211,797,184,125,110
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",734,68,517,66,437,62,80,42,52,34,28,22,217,74,199,74,18,16
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",452,67,311,65,272,65,39,29,20,18,19,23,141,69,120,65,21,27
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",510,69,378,52,338,54,40,25,5,8,35,23,132,61,121,59,11,12
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1058,89,433,102,392,102,41,25,0,12,41,25,625,95,543,96,82,40
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",2717,82,1115,169,860,174,255,120,42,46,213,107,1602,173,1450,190,152,96
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",1517,99,792,98,675,93,117,56,6,10,111,55,725,111,693,110,32,26
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",1849,68,1217,146,851,144,366,128,155,86,211,99,632,141,612,139,20,22
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",1517,64,1028,114,794,128,234,80,22,25,212,72,489,121,473,120,16,17
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",1290,100,723,119,589,108,134,70,80,61,54,37,567,104,518,105,49,45
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",544,46,433,55,384,52,49,45,38,43,11,13,111,50,102,50,9,12
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",2492,140,1077,182,875,190,202,114,89,58,113,94,1415,221,1270,219,145,96
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",2273,118,1150,165,1014,156,136,84,46,46,90,72,1123,171,1021,152,102,77
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",2007,155,1021,175,823,170,198,97,53,52,145,96,986,210,827,194,159,112
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",688,42,422,69,298,66,124,56,14,18,110,51,266,65,212,57,54,45
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",1140,58,528,93,469,88,59,34,20,20,39,28,612,110,527,108,85,47
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",862,95,441,112,366,103,75,65,14,22,61,62,421,91,309,75,112,67
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",1545,125,1183,129,1079,133,104,50,45,33,59,33,362,109,263,94,99,62
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",1084,92,693,89,538,106,155,69,43,38,112,63,391,99,382,98,9,15
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",2181,93,1533,146,1179,159,354,116,81,67,273,117,648,154,513,121,135,98
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",1176,92,528,96,354,83,174,72,12,20,162,70,648,113,549,127,99,75
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",1307,129,830,153,590,144,240,124,82,86,158,90,477,133,402,135,75,51
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",1034,20,809,114,602,119,207,76,17,25,190,72,225,115,184,95,41,51
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",1331,108,953,164,667,142,286,110,89,79,197,108,378,153,378,153,0,12
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",497,70,413,80,219,70,194,57,56,38,138,59,84,48,84,48,0,12
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",764,67,637,72,293,82,344,76,156,69,188,67,127,56,122,56,5,7
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",697,73,456,76,260,74,196,48,36,30,160,47,241,63,209,63,32,33
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",2741,162,1713,205,1381,203,332,159,109,92,223,134,1028,205,997,200,31,36
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",1537,165,1089,187,698,158,391,142,86,74,305,121,448,150,417,168,31,52
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",1031,87,825,115,648,109,177,90,33,32,144,82,206,78,154,65,52,48
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",1400,96,1151,123,836,146,315,112,119,68,196,89,249,88,172,68,77,63
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",1005,115,792,121,629,104,163,80,79,51,84,64,213,95,192,87,21,34
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",2678,134,1820,203,1596,222,224,123,77,76,147,102,858,182,804,168,54,61
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",1001,94,836,115,466,118,370,101,108,73,262,111,165,75,141,65,24,40
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",1052,79,929,89,545,120,384,116,149,73,235,84,123,65,95,57,28,34
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",1613,103,1389,116,1044,117,345,118,139,69,206,99,224,82,219,81,5,9
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",1681,96,1479,115,1047,140,432,131,114,75,318,105,202,74,166,74,36,29
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",1941,103,1566,165,1147,149,419,150,99,80,320,134,375,137,334,116,41,54
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",2044,70,1250,141,948,153,302,118,40,59,262,104,794,154,719,136,75,64
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",910,62,717,77,510,111,207,89,54,47,153,66,193,73,132,59,61,52
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",255,81,236,85,146,72,90,47,27,32,63,35,19,15,19,15,0,12
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",2314,148,1704,210,1241,206,463,149,68,67,395,124,610,207,399,153,211,133
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",1787,166,952,207,730,192,222,119,35,43,187,110,835,183,569,162,266,146
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",2478,152,1648,213,1189,235,459,149,195,113,264,110,830,224,711,202,119,133
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",1830,119,1334,140,972,151,362,121,139,93,223,80,496,130,333,100,163,92
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",1923,128,1382,174,1068,184,314,111,37,35,277,110,541,148,399,104,142,111
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",887,46,644,69,453,84,191,72,36,24,155,69,243,69,198,64,45,36
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",2624,147,1713,229,1171,200,542,191,220,129,322,145,911,218,770,197,141,92
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",777,53,580,73,387,78,193,63,68,36,125,48,197,64,130,54,67,46
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",1888,128,1021,153,679,129,342,129,151,101,191,83,867,160,654,144,213,108
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",825,91,516,126,407,123,109,56,51,40,58,42,309,91,187,65,122,65
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",768,80,468,92,155,63,313,87,18,20,295,84,300,80,245,78,55,51
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",2751,170,1886,228,1373,223,513,144,121,95,392,116,865,191,781,182,84,64
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",4026,276,2556,313,1543,278,1013,238,211,141,802,208,1470,266,1288,263,182,126
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",2866,124,2416,207,1968,230,448,147,162,109,286,121,450,164,388,151,62,57
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",420,63,253,58,205,52,48,31,0,12,48,31,167,67,167,67,0,12
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",1701,128,1173,124,958,127,215,75,75,52,140,52,528,109,491,110,37,30
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",12,11,3,6,3,6,0,12,0,12,0,12,9,13,9,13,0,12
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",1759,105,1311,155,916,146,395,127,118,74,277,103,448,129,262,86,186,101
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",779,55,595,74,516,75,79,61,5,8,74,60,184,70,176,70,8,9
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",1144,117,792,123,551,108,241,94,36,27,205,91,352,110,278,103,74,63
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",1182,78,946,89,856,99,90,53,7,12,83,52,236,66,228,64,8,12
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",2047,197,1631,236,1041,216,590,170,209,134,381,154,416,178,275,138,141,117
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",1445,128,989,144,815,141,174,101,89,75,85,70,456,131,431,135,25,27
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",1639,157,906,172,803,165,103,55,5,10,98,54,733,146,595,153,138,86
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",2301,180,1210,197,901,180,309,127,147,83,162,110,1091,204,1053,198,38,45
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",1666,96,1143,139,731,130,412,99,146,69,266,91,523,122,477,125,46,41
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",1258,79,882,129,307,91,575,131,158,101,417,118,376,112,279,90,97,63
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",1685,109,1269,137,482,131,787,129,65,54,722,140,416,111,349,115,67,55
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",2563,100,1417,208,707,160,710,181,155,113,555,144,1146,189,1058,183,88,65
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",1336,101,931,127,803,131,128,68,0,12,128,68,405,117,330,105,75,54
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",760,80,513,84,379,81,134,58,25,29,109,53,247,61,144,52,103,52
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",1546,130,1213,146,580,136,633,150,107,64,526,143,333,118,271,121,62,45
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",1188,87,979,105,516,102,463,102,74,58,389,103,209,76,209,76,0,12
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",837,91,561,92,156,62,405,86,35,29,370,82,276,80,268,79,8,13
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",2286,163,1586,217,311,128,1275,235,191,122,1084,230,700,191,681,185,19,31
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",1059,78,627,121,187,98,440,120,12,18,428,121,432,116,378,126,54,49
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",756,35,563,76,492,81,71,47,10,11,61,44,193,75,193,75,0,12
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",801,46,627,76,524,82,103,50,26,30,77,42,174,62,165,62,9,10
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",966,51,737,75,568,98,169,64,54,47,115,59,229,77,218,80,11,15
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",2926,131,1912,212,1392,205,520,195,127,101,393,163,1014,198,973,177,41,49
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",1102,86,774,113,338,95,436,94,108,73,328,91,328,105,275,95,53,47
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",1195,69,647,83,537,81,110,64,17,18,93,63,548,90,530,89,18,20
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",1925,97,1124,164,938,183,186,92,38,31,148,86,801,154,750,145,51,46
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",3646,150,1813,216,1459,204,354,146,130,103,224,125,1833,233,1687,225,146,119
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",1021,77,735,146,571,152,164,86,9,15,155,85,286,140,286,140,0,12
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",2136,204,1371,197,624,176,747,171,136,115,611,152,765,195,515,149,250,141
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",2436,196,987,221,618,165,369,153,128,115,241,121,1449,231,1304,225,145,124
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
