Unique Key	Created Date	Closed Date	Agency	Agency Name	Complaint Type	Descriptor	Location Type	Incident Zip	Incident Address	Street Name	Cross Street 1	Cross Street 2	Intersection Street 1	Intersection Street 2	Address Type	City	Facility Type	Status	Due Date	Resolution Action Updated Date	Community Board	Borough	Latitude	Longitude
25986015	07/22/2013 04:23:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11430			BEND	BEND			PLACENAME	JAMAICA	N/A	Open	09/05/2013 04:23:13 PM	07/22/2013 04:39:28 PM	83 QUEENS	QUEENS	40.6482435595	-73.7882418551
25984077	07/22/2013 03:07:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10462	1200 CASTLE HILL AVENUE	CASTLE HILL AVENUE	GLEASON AVENUE	ELLIS AVENUE			ADDRESS	BRONX	N/A	Open	09/05/2013 03:07:13 PM	07/22/2013 03:38:59 PM	09 BRONX	BRONX	40.8320374867	-73.8510541948
25990223	07/22/2013 01:11:01 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Food Cart Vendor	10453	301 WEST TREMONT AVENUE	WEST TREMONT AVENUE	METRO NORTH RAILROAD	MATTHEWSON ROAD			ADDRESS	BRONX	N/A	Open	09/05/2013 01:11:01 PM	07/23/2013 03:21:11 PM	05 BRONX	BRONX	40.8537426178	-73.9202288435
25987017	07/22/2013 01:01:41 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11224	1310 SURF AVENUE	SURF AVENUE	STILLWELL AVENUE	SCHWEIKERTS WALK			ADDRESS	BROOKLYN	N/A	Open	09/05/2013 01:01:41 PM	08/01/2013 01:47:27 PM	13 BROOKLYN	BROOKLYN	40.5755435537	-73.9816557655
25990041	07/22/2013 12:53:59 PM	08/01/2013 01:49:28 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11385	865 WOODWARD AVENUE	WOODWARD AVENUE	CORNELIA STREET	68 ROAD			ADDRESS	RIDGEWOOD	N/A	Closed	08/05/2013 12:53:59 PM	08/01/2013 01:49:04 PM	05 QUEENS	QUEENS	40.7028477919	-73.9021924296
25990040	07/22/2013 11:40:03 AM	08/01/2013 01:48:24 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11235	3145 BRIGHTEN FOURH STREET	BRIGHTEN FOURH STREET						BROOKLYN	N/A	Closed	08/05/2013 11:40:03 AM	08/01/2013 01:47:56 PM	Unspecified BROOKLYN	BROOKLYN		
25991067	07/22/2013 10:46:02 AM	07/22/2013 11:34:23 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10019	796 9 AVENUE	9 AVENUE	WEST 52 STREET	WEST 53 STREET			ADDRESS	NEW YORK	N/A	Closed	08/05/2013 10:46:02 AM	07/22/2013 11:33:50 AM	04 MANHATTAN	MANHATTAN	40.7652110664	-73.9876755175
25986073	07/22/2013 09:46:28 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10010					MADISON AVENUE	EAST   23 STREET	INTERSECTION	NEW YORK	N/A	Open	09/05/2013 09:46:28 AM	08/01/2013 01:32:04 PM	05 MANHATTAN	MANHATTAN	40.7408734318	-73.9879831473
25979666	07/21/2013 07:35:14 PM	07/22/2013 11:30:47 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10469	1450 GUNHILL ROAD	GUNHILL ROAD	FENTON AVENUE	ADEE AVENUE			ADDRESS	BRONX	N/A	Closed	08/04/2013 07:35:14 PM	07/22/2013 11:29:47 AM	11 BRONX	BRONX	40.8693618701	-73.844140643
25983089	07/21/2013 03:03:15 PM	07/22/2013 11:28:32 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11365	181-30 UNION TURNPIKE	UNION TURNPIKE	182 STREET	KENT STREET			ADDRESS	FRESH MEADOWS	N/A	Closed	08/04/2013 03:03:15 PM	07/22/2013 11:27:35 AM	08 QUEENS	QUEENS	40.7274600889	-73.7864747956
25980157	07/21/2013 02:56:43 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10075					EAST   77 STREET	SECOND AVENUE	INTERSECTION	NEW YORK	N/A	Open	09/04/2013 02:56:43 PM	08/01/2013 01:22:35 PM	08 MANHATTAN	MANHATTAN	40.7720212649	-73.9560150761
25983231	07/21/2013 02:27:53 PM	07/22/2013 11:25:18 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11374	97-36 63 ROAD	63 ROAD	97 STREET	98 STREET			ADDRESS	REGO PARK	N/A	Closed	08/04/2013 02:27:53 PM	07/22/2013 11:23:03 AM	06 QUEENS	QUEENS	40.7312566591	-73.8601915899
25974939	07/20/2013 02:28:47 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10003	235 EAST 14 STREET	EAST 14 STREET	3 AVENUE	2 AVENUE			ADDRESS	NEW YORK	N/A	Open	09/03/2013 02:28:47 PM	08/01/2013 01:22:04 PM	06 MANHATTAN	MANHATTAN	40.7329271841	-73.9862959267
25975414	07/20/2013 02:21:54 PM	07/22/2013 11:01:14 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11434	134-12A GUY R BREWER BOULEVARD	GUY R BREWER BOULEVARD	134 AVENUE	137 AVENUE			ADDRESS	JAMAICA	N/A	Closed	08/03/2013 02:21:54 PM	07/22/2013 11:01:14 AM	12 QUEENS	QUEENS	40.6730403651	-73.7754230355
25970572	07/19/2013 11:02:22 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11203	690 UTICA AVENUE	UTICA AVENUE	CLARKSON AVENUE	LENOX ROAD			ADDRESS	BROOKLYN	N/A	Open	09/02/2013 11:02:22 PM	07/22/2013 10:17:31 AM	17 BROOKLYN	BROOKLYN	40.6564187887	-73.9308914522
25971573	07/19/2013 05:37:47 PM	08/01/2013 01:18:49 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11356	131-10 11 AVENUE	11 AVENUE	131 STREET	132 STREET			ADDRESS	COLLEGE POINT	N/A	Closed	08/02/2013 05:37:47 PM	08/01/2013 01:18:45 PM	07 QUEENS	QUEENS	40.7877462287	-73.8371417827
25971500	07/19/2013 03:28:52 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11220	6409 8 AVENUE	8 AVENUE	64 STREET	65 STREET			ADDRESS	BROOKLYN	N/A	Open	09/02/2013 03:28:52 PM	07/22/2013 10:11:06 AM	10 BROOKLYN	BROOKLYN	40.6331055078	-74.0120298726
25974401	07/19/2013 01:51:34 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10018	1410 BROADWAY	BROADWAY	WEST 38 STREET	WEST 39 STREET			ADDRESS	NEW YORK	N/A	Open	09/02/2013 01:51:34 PM	08/01/2013 01:19:42 PM	05 MANHATTAN	MANHATTAN	40.7534964373	-73.9871110172
25970640	07/19/2013 12:11:08 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11209	8516 5 AVENUE	5 AVENUE	85 STREET	86 STREET			ADDRESS	BROOKLYN	N/A	Open	09/02/2013 12:11:08 PM	08/01/2013 01:16:01 PM	10 BROOKLYN	BROOKLYN	40.6219731162	-74.025817226
25974336	07/19/2013 10:47:20 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11201	264 CLINTON STREET	CLINTON STREET	VERANDAH PLACE	WARREN STREET			ADDRESS	BROOKLYN	N/A	Open	09/02/2013 10:47:20 AM	07/19/2013 11:00:49 AM	06 BROOKLYN	BROOKLYN	40.687812251	-73.9955432401
25972651	07/19/2013 09:21:27 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Cafeteria - College/University	10468	2501 JEROME AVENUE	JEROME AVENUE	EAST 190 STREET	WEST 192 STREET			ADDRESS	BRONX	N/A	Open	09/02/2013 09:21:27 AM	07/19/2013 10:22:20 AM	07 BRONX	BRONX	40.8640607237	-73.9000753465
25971505	07/19/2013 07:39:23 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11220	5401 4 AVENUE	4 AVENUE	54 STREET	55 STREET			ADDRESS	BROOKLYN	N/A	Open	09/02/2013 07:39:23 AM	07/19/2013 09:01:19 AM	07 BROOKLYN	BROOKLYN	40.6441419466	-74.0149866773
25962981	07/18/2013 11:52:30 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11372					BROADWAY	72 STREET	INTERSECTION	JACKSON HEIGHTS	N/A	Open	09/01/2013 11:52:30 PM	07/19/2013 09:00:21 AM	03 QUEENS	QUEENS	40.7476924603	-73.8937969353
25961067	07/18/2013 09:29:50 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11209	535 86 STREET	86 STREET	GELSTON AVENUE	FT HAMILTON PARKWAY			ADDRESS	BROOKLYN	N/A	Open	09/01/2013 09:29:50 PM	08/01/2013 01:13:44 PM	10 BROOKLYN	BROOKLYN	40.6208918043	-74.0252044375
25966798	07/18/2013 07:01:55 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11238	803A WASHINGTON AVENUE	WASHINGTON AVENUE	LINCOLN PLACE	EASTERN PARKWAY			ADDRESS	BROOKLYN	N/A	Open	09/01/2013 07:01:55 PM	07/19/2013 08:57:08 AM	08 BROOKLYN	BROOKLYN	40.6723806654	-73.9626994929
25960070	07/18/2013 04:49:48 PM	08/01/2013 01:12:29 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10019	316 WEST 49 STREET	WEST 49 STREET	8 AVENUE	9 AVENUE			ADDRESS	NEW YORK	N/A	Closed	08/01/2013 04:49:48 PM	08/01/2013 01:12:02 PM	04 MANHATTAN	MANHATTAN	40.7619694866	-73.9873151366
25964029	07/18/2013 04:19:27 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10001	632 WEST 28 STREET	WEST 28 STREET	11 AVENUE	12 AVENUE			ADDRESS	NEW YORK	N/A	Open	08/01/2013 04:19:27 PM		04 MANHATTAN	MANHATTAN	40.7524238215	-74.0056990692
25962109	07/18/2013 02:46:14 PM	07/18/2013 03:06:34 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11207	245 STANLEY AVENUE	STANLEY AVENUE	EAST 108 STREET	SNEDIKER AVENUE			ADDRESS	BROOKLYN	N/A	Closed	08/01/2013 02:46:14 PM	07/18/2013 03:06:33 PM	05 BROOKLYN	BROOKLYN	40.6535858087	-73.8973236419
25959995	07/18/2013 01:50:40 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	10004	36 WATER STREET	WATER STREET	BROAD STREET	COENTIES SLIP			ADDRESS	NEW YORK	N/A	Open	09/01/2013 01:50:40 PM	07/18/2013 02:52:50 PM	01 MANHATTAN	MANHATTAN	40.7032017608	-74.0106215113
25964028	07/18/2013 10:37:18 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10308	3935 AMBOY ROAD	AMBOY ROAD	BEND	HILLSIDE TERRACE			ADDRESS	STATEN ISLAND	N/A	Open	09/01/2013 10:37:18 AM	08/01/2013 02:29:34 PM	03 STATEN ISLAND	STATEN ISLAND	40.5513345387	-74.1495327389
25961135	07/18/2013 08:47:21 AM	08/01/2013 01:02:00 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11219	5217 13 AVENUE	13 AVENUE	52 STREET	53 STREET			ADDRESS	BROOKLYN	N/A	Closed	08/01/2013 08:47:21 AM	08/01/2013 01:01:06 PM	12 BROOKLYN	BROOKLYN	40.6331938144	-73.9940120771
25957074	07/17/2013 04:34:13 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11361	210-20 NORTHERN BOULEVARD	NORTHERN BOULEVARD	210 STREET	211 STREET			ADDRESS	BAYSIDE	N/A	Open	08/31/2013 04:34:13 PM	08/01/2013 12:59:56 PM	11 QUEENS	QUEENS	40.7595793917	-73.7722182382
25952047	07/17/2013 12:50:10 PM	07/23/2013 03:45:02 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10007	270 GREENWICH STREET	GREENWICH STREET	MURRAY STREET	WARREN STREET			ADDRESS	NEW YORK	N/A	Closed	07/31/2013 12:50:10 PM	07/23/2013 03:44:19 PM	01 MANHATTAN	MANHATTAN	40.7153115987	-74.0112186424
25953038	07/17/2013 12:18:08 PM	07/17/2013 01:51:06 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11372	81-04 ROOSEVELT AVENUE	ROOSEVELT AVENUE	81 STREET	82 STREET			ADDRESS	JACKSON HEIGHTS	N/A	Closed	07/31/2013 12:18:08 PM	07/17/2013 01:50:11 PM	04 QUEENS	QUEENS	40.7475437188	-73.8846879841
25945241	07/17/2013 02:34:08 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11421	97-01 ATLANTIC AVENUE	ATLANTIC AVENUE	97 STREET	98 STREET			ADDRESS	WOODHAVEN	N/A	Open	08/31/2013 02:34:08 AM	07/17/2013 09:44:57 AM	09 QUEENS	QUEENS	40.6890347154	-73.8457737279
25945242	07/16/2013 08:33:23 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11436	145-07 ROCKAWAY BOULEVARD	ROCKAWAY BOULEVARD	145 STREET	INWOOD STREET			ADDRESS	JAMAICA	N/A	Open	08/30/2013 08:33:23 PM	07/17/2013 09:36:36 AM	12 QUEENS	QUEENS	40.6736476193	-73.7933488444
25948050	07/16/2013 06:30:59 PM	07/23/2013 12:22:56 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11205	459 MYRTLE AVENUE	MYRTLE AVENUE	WAVERLY AVENUE	WASHINGTON AVENUE			ADDRESS	BROOKLYN	N/A	Closed	07/30/2013 06:30:59 PM	07/23/2013 12:22:38 PM	02 BROOKLYN	BROOKLYN	40.693324622	-73.9671016316
25950604	07/16/2013 04:27:24 PM	07/17/2013 09:40:03 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10039	300 WEST 145 STREET	WEST 145 STREET	8 AVENUE	BRADHURST AVENUE			ADDRESS	NEW YORK	N/A	Closed	07/30/2013 04:27:24 PM	07/17/2013 09:39:08 AM	10 MANHATTAN	MANHATTAN	40.8228913868	-73.9420709668
25945257	07/16/2013 03:06:04 PM	07/23/2013 12:21:51 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11432					JAMAICA AVENUE	PARSONS BOULEVARD	INTERSECTION	JAMAICA	N/A	Closed	07/30/2013 03:06:04 PM	07/23/2013 12:21:33 PM	12 QUEENS	QUEENS	40.7033417498	-73.8002031898
25949654	07/16/2013 01:45:04 PM	07/23/2013 12:16:29 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11223	320 KINGS HIGHWAY	KINGS HIGHWAY	WEST 6 STREET	WEST 5 STREET			ADDRESS	BROOKLYN	N/A	Closed	07/30/2013 01:45:04 PM	07/23/2013 12:15:28 PM	11 BROOKLYN	BROOKLYN	40.604981	-73.9785721505
25945883	07/16/2013 09:48:21 AM	07/16/2013 04:04:45 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10001	250 7 AVENUE	7 AVENUE	WEST 24 STREET	WEST 25 STREET			ADDRESS	NEW YORK	N/A	Closed	07/30/2013 09:48:21 AM	07/16/2013 04:04:28 PM	04 MANHATTAN	MANHATTAN	40.7451502665	-73.9948898031
25937151	07/16/2013 12:42:34 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10012	14 WEST 4 STREET	WEST 4 STREET	BROADWAY	MERCER STREET			ADDRESS	NEW YORK	N/A	Open	08/30/2013 12:42:34 AM	07/23/2013 12:14:15 PM	02 MANHATTAN	MANHATTAN	40.7287448818	-73.9949451813
25941238	07/15/2013 04:01:04 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11418	116-20 JAMAICA AVENUE	JAMAICA AVENUE	116 STREET	117 STREET			ADDRESS	RICHMOND HILL	N/A	Open	08/29/2013 04:01:04 PM	07/15/2013 04:29:40 PM	09 QUEENS	QUEENS	40.6992111137	-73.8330952749
25938818	07/15/2013 01:08:29 PM	07/23/2013 11:53:31 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10029	LEXINGTON HOUSES	LEXINGTON HOUSES	EAST 98 STREET	EAST 99 STREET			ADDRESS	NEW YORK	N/A	Closed	07/29/2013 01:08:29 PM	07/23/2013 11:53:00 AM	11 MANHATTAN	MANHATTAN	40.7874056414	-73.9496311674
25935818	07/15/2013 12:31:14 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11217	293 FLATBUSH AVENUE	FLATBUSH AVENUE	ST MARKS AVENUE	PROSPECT PLACE			ADDRESS	BROOKLYN	N/A	Open	08/29/2013 12:31:14 PM	07/23/2013 11:50:49 AM	08 BROOKLYN	BROOKLYN	40.6790782386	-73.9738181615
25939859	07/15/2013 11:54:42 AM	07/15/2013 02:01:34 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11385	69-21 MYRTLE AVENUE	MYRTLE AVENUE	69 STREET	69 PLACE			ADDRESS	RIDGEWOOD	N/A	Closed	07/29/2013 11:54:42 AM	07/15/2013 02:01:17 PM	05 QUEENS	QUEENS	40.701846395	-73.8821558812
25941902	07/15/2013 11:39:26 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10028	1594 2 AVENUE	2 AVENUE	EAST 82 STREET	EAST 83 STREET			ADDRESS	NEW YORK	N/A	Open	08/29/2013 11:39:26 AM	07/23/2013 11:48:18 AM	08 MANHATTAN	MANHATTAN	40.775717361	-73.9533047198
25939858	07/15/2013 11:36:39 AM	07/15/2013 12:59:42 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11234	2104 FLATBUSH AVENUE	FLATBUSH AVENUE	TROY AVENUE	AVENUE N			ADDRESS	BROOKLYN	N/A	Closed	07/29/2013 11:36:39 AM	07/15/2013 12:59:39 PM	18 BROOKLYN	BROOKLYN	40.618629515	-73.9325082778
25936351	07/15/2013 10:50:02 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	10038					SOUTH STREET	FULTON STREET	INTERSECTION	NEW YORK	N/A	Open	08/29/2013 10:50:02 AM	07/15/2013 12:57:54 PM	01 MANHATTAN	MANHATTAN	40.7062324277	-74.0031595473
25935816	07/15/2013 08:50:28 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10022	222 EAST 51 STREET	EAST 51 STREET	3 AVENUE	2 AVENUE			ADDRESS	NEW YORK	N/A	Open	08/29/2013 08:50:28 AM	07/23/2013 11:52:09 AM	06 MANHATTAN	MANHATTAN	40.7561528136	-73.9696297318
25930423	07/14/2013 10:52:06 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	10001					WEST   33 STREET	8 AVENUE	INTERSECTION	NEW YORK	N/A	Open	08/28/2013 10:52:06 PM	07/18/2013 03:01:55 PM	04 MANHATTAN	MANHATTAN	40.7515235265	-73.9939473022
25935198	07/14/2013 09:19:14 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11217	474 BERGEN STREET	BERGEN STREET	5 AVENUE	BEND			ADDRESS	BROOKLYN	N/A	Open	08/28/2013 09:19:14 PM	07/18/2013 03:04:33 PM	06 BROOKLYN	BROOKLYN	40.6809670569	-73.9757066615
25933500	07/14/2013 04:13:35 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10025					WEST   94 STREET	AMSTERDAM AVENUE	INTERSECTION	NEW YORK	N/A	Open	08/28/2013 04:13:35 PM	07/18/2013 03:03:04 PM	07 MANHATTAN	MANHATTAN	40.7927515805	-73.9713140415
25926758	07/14/2013 06:04:13 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11236	9528 AVENUE L	AVENUE L	EAST 95 STREET	EAST 96 STREET			ADDRESS	BROOKLYN	N/A	Open	08/28/2013 06:04:13 AM	07/17/2013 03:08:32 PM	18 BROOKLYN	BROOKLYN	40.6378492613	-73.8965551744
25926669	07/14/2013 02:07:11 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11207	1630 BUSHWICK AVENUE	BUSHWICK AVENUE	CONWAY STREET	HIGHLAND BOULEVARD			ADDRESS	BROOKLYN	N/A	Open	08/28/2013 02:07:11 AM	07/15/2013 09:18:06 AM	05 BROOKLYN	BROOKLYN	40.680510978	-73.9023477737
25926757	07/13/2013 10:42:41 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10463	5535 BROADWAY	BROADWAY	KIMBERLY PLACE	VERVEELEN PLACE			ADDRESS	BRONX	N/A	Open	08/27/2013 10:42:41 PM	07/15/2013 09:19:19 AM	08 BRONX	BRONX	40.8778876136	-73.9055401946
25925343	07/13/2013 08:11:18 PM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	3 or More	Restaurant/Bar/Deli/Bakery	11101	34-45 48 STREET	48 STREET	NORTHERN BOULEVARD	37 AVENUE			ADDRESS	LONG ISLAND CITY	N/A	Open	08/27/2013 08:11:18 PM	07/17/2013 03:02:25 PM	01 QUEENS	QUEENS	40.7526367989	-73.9148854337
25934346	07/13/2013 12:43:49 PM	07/15/2013 09:10:38 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11238	710 FRANKLIN AVENUE	FRANKLIN AVENUE	PROSPECT PLACE	PARK PLACE			ADDRESS	BROOKLYN	N/A	Closed	07/27/2013 12:43:49 PM	07/15/2013 09:07:30 AM	08 BROOKLYN	BROOKLYN	40.6743520385	-73.9566490904
25935127	07/13/2013 08:47:41 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10451	66 EAST 161 STREET	EAST 161 STREET	RIVER AVENUE	GERARD AVENUE			ADDRESS	BRONX	N/A	Open	08/27/2013 08:47:41 AM	07/17/2013 02:57:36 PM	04 BRONX	BRONX	40.8276136388	-73.9253080467
25931816	07/12/2013 09:58:57 PM	07/17/2013 02:23:36 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11419	126-09 LIBERTY AVENUE	LIBERTY AVENUE	126 STREET	127 STREET			ADDRESS	SOUTH RICHMOND HILL	N/A	Closed	07/26/2013 09:58:57 PM	07/17/2013 02:22:35 PM	10 QUEENS	QUEENS	40.6885908519	-73.8181215555
25931726	07/12/2013 06:42:05 PM	07/17/2013 02:20:22 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11354	39-12 UNION STREET	UNION STREET	39 AVENUE	ROOSEVELT AVENUE			ADDRESS	FLUSHING	N/A	Closed	07/26/2013 06:42:05 PM	07/17/2013 02:19:35 PM	07 QUEENS	QUEENS	40.760942458	-73.826800387
25935197	07/12/2013 05:59:41 PM	07/15/2013 09:01:48 AM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11219	914 39 STREET	39 STREET	9 AVENUE	NEW UTRECHT AVENUE			ADDRESS	BROOKLYN	N/A	Closed	07/26/2013 05:59:41 PM	07/15/2013 09:01:03 AM	12 BROOKLYN	BROOKLYN	40.6457814438	-73.9948433609
25934361	07/12/2013 02:31:05 PM	07/12/2013 03:44:35 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11223	371 AVENUE X	AVENUE X	EAST 1 STREET	EAST 2 STREET			ADDRESS	BROOKLYN	N/A	Closed	07/26/2013 02:31:05 PM	07/12/2013 03:44:35 PM	15 BROOKLYN	BROOKLYN	40.5906784455	-73.9691000975
25929281	07/12/2013 01:18:52 PM	07/17/2013 01:58:41 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Food Cart Vendor	11223	2106 OCEAN PARKWAY	OCEAN PARKWAY	AVENUE U	AVENUE V			ADDRESS	BROOKLYN	N/A	Closed	07/26/2013 01:18:52 PM	07/17/2013 01:58:41 PM	15 BROOKLYN	BROOKLYN	40.5974213665	-73.9654132443
25924204	07/12/2013 10:59:13 AM	07/17/2013 02:25:02 PM	DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	11366	158-04 UNION TURNPIKE	UNION TURNPIKE	PARSONS BOULEVARD	159 STREET			ADDRESS	FRESH MEADOWS	N/A	Closed	07/26/2013 10:59:13 AM	07/17/2013 02:25:02 PM	08 QUEENS	QUEENS	40.7199595659	-73.8088655843
25930887	07/12/2013 10:59:00 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Restaurant/Bar/Deli/Bakery	10016	126 EAST 28 STREET	EAST 28 STREET	PARK AVENUE SOUTH	LEXINGTON AVENUE			ADDRESS	NEW YORK	N/A	Open	08/26/2013 10:59:00 AM	07/17/2013 02:23:52 PM	05 MANHATTAN	MANHATTAN	40.7427968508	-73.982840305
25931903	07/12/2013 10:29:16 AM		DOHMH	Department of Health and Mental Hygiene	Food Poisoning	1 or 2	Other (Explain Below)	11435	90-87 SUTPHIN BOULEVARD	SUTPHIN BOULEVARD	JAMAICA AVENUE	91 AVENUE			ADDRESS	JAMAICA	N/A	Open	08/26/2013 10:29:16 AM	07/12/2013 10:46:55 AM	12 QUEENS	QUEENS	40.7016723211	-73.8079081805
