GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0,11,0,11,0,11
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",1026,37,694,80,332,77
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",1056,59,961,69,95,53
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",652,37,454,54,198,56
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",1183,65,890,104,293,97
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",888,37,631,67,257,71
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",764,70,234,57,530,77
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",912,52,535,83,377,92
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",610,47,483,65,127,57
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",1385,105,681,127,704,136
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",797,71,694,70,103,50
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",623,35,566,49,57,38
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",349,49,310,54,39,29
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",736,36,385,69,351,64
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",1210,68,733,108,477,110
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",1361,97,429,92,932,118
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",1443,116,576,123,867,123
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",2771,123,444,102,2327,141
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",596,60,149,47,447,59
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",997,61,270,72,727,97
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",1900,117,987,163,913,163
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",594,64,272,69,322,68
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",689,42,178,59,511,67
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",746,67,324,77,422,69
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",717,55,385,77,332,88
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",1026,89,263,98,763,118
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",688,56,371,60,317,56
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",413,47,273,41,140,46
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",490,54,362,54,128,52
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",465,50,231,60,234,63
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",472,46,344,59,128,48
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",978,74,303,87,675,109
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",882,67,546,91,336,83
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0,11,0,11,0,11
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",1210,92,746,98,464,120
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",1211,66,796,101,415,104
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",4255,226,1555,356,2700,342
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",2723,124,227,95,2496,149
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",1145,100,831,127,314,106
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",1184,30,1042,66,142,61
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",942,78,568,91,374,90
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",564,42,307,65,257,66
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",707,54,493,69,214,58
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",1073,91,905,113,168,93
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",37,25,32,24,5,7
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",1175,54,1099,73,76,49
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",1894,83,1536,124,358,94
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",1919,40,1666,91,253,78
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",1487,98,1235,129,252,108
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",1284,62,953,102,331,103
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",414,31,367,44,47,35
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",1042,76,844,107,198,88
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",3798,132,738,172,3060,197
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",2375,126,1803,194,572,180
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",2322,90,1085,179,1237,185
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",1420,85,839,112,581,122
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",0,11,0,11,0,11
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",528,43,523,41,5,7
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",821,35,639,66,182,61
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",312,20,286,28,26,17
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",877,43,721,77,156,70
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",1534,56,1275,106,259,97
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",1254,84,884,137,370,128
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",719,52,617,65,102,55
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",1209,33,978,85,231,92
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",986,65,590,120,396,108
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",530,12,435,56,95,54
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",786,67,580,84,206,65
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",948,55,617,88,331,87
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",917,82,453,99,464,113
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",1367,50,346,90,1021,89
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",1272,67,730,99,542,85
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",1685,89,1069,117,616,131
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",943,85,740,90,203,86
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",1068,53,917,86,151,84
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",1184,78,892,110,292,95
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",2466,138,1773,197,693,171
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",2216,85,1921,173,295,151
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",1619,102,1470,116,149,67
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",3403,149,2327,244,1076,225
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",251,61,44,33,207,57
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",2495,84,1917,178,578,169
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",540,42,405,56,135,47
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",1731,78,1410,115,321,100
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",1098,65,972,93,126,65
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",1276,97,1014,132,262,99
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",1443,75,1133,96,310,99
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",2036,107,1240,161,796,146
1400000US36081990100,36081990100,"Census Tract 9901, Queens County, New York",0,11,0,11,0,11
1400000US36085000300,36085000300,"Census Tract 3, Richmond County, New York",854,85,245,55,609,95
1400000US36085000600,36085000600,"Census Tract 6, Richmond County, New York",1123,90,556,79,567,95
1400000US36085000700,36085000700,"Census Tract 7, Richmond County, New York",2280,150,444,180,1836,198
1400000US36085000800,36085000800,"Census Tract 8, Richmond County, New York",2025,66,1356,153,669,151
1400000US36085000900,36085000900,"Census Tract 9, Richmond County, New York",661,97,206,73,455,87
1400000US36085001100,36085001100,"Census Tract 11, Richmond County, New York",1108,143,463,109,645,145
1400000US36085001700,36085001700,"Census Tract 17, Richmond County, New York",548,63,303,62,245,61
1400000US36085001800,36085001800,"Census Tract 18, Richmond County, New York",222,35,0,11,222,35
1400000US36085002001,36085002001,"Census Tract 20.01, Richmond County, New York",1067,65,638,89,429,100
1400000US36085002002,36085002002,"Census Tract 20.02, Richmond County, New York",1157,92,907,99,250,76
1400000US36085002100,36085002100,"Census Tract 21, Richmond County, New York",1417,176,634,140,783,189
1400000US36085002700,36085002700,"Census Tract 27, Richmond County, New York",537,60,151,60,386,77
1400000US36085002900,36085002900,"Census Tract 29, Richmond County, New York",1834,133,603,137,1231,160
1400000US36085003300,36085003300,"Census Tract 33, Richmond County, New York",1451,101,721,113,730,133
1400000US36085003600,36085003600,"Census Tract 36, Richmond County, New York",819,57,571,75,248,76
1400000US36085003900,36085003900,"Census Tract 39, Richmond County, New York",936,74,217,60,719,90
1400000US36085004000,36085004000,"Census Tract 40, Richmond County, New York",4224,275,1843,265,2381,306
1400000US36085004700,36085004700,"Census Tract 47, Richmond County, New York",1040,85,642,93,398,103
1400000US36085005000,36085005000,"Census Tract 50, Richmond County, New York",1414,75,971,88,443,102
1400000US36085005900,36085005900,"Census Tract 59, Richmond County, New York",1131,75,698,94,433,97
1400000US36085006400,36085006400,"Census Tract 64, Richmond County, New York",1152,87,612,98,540,95
1400000US36085006700,36085006700,"Census Tract 67, Richmond County, New York",988,98,684,75,304,94
1400000US36085007000,36085007000,"Census Tract 70, Richmond County, New York",2747,163,2136,219,611,193
1400000US36085007400,36085007400,"Census Tract 74, Richmond County, New York",1614,101,869,122,745,144
1400000US36085007500,36085007500,"Census Tract 75, Richmond County, New York",1139,117,464,100,675,142
1400000US36085007700,36085007700,"Census Tract 77, Richmond County, New York",405,46,212,39,193,52
1400000US36085008100,36085008100,"Census Tract 81, Richmond County, New York",1561,108,716,93,845,130
1400000US36085009601,36085009601,"Census Tract 96.01, Richmond County, New York",1435,91,837,110,598,114
1400000US36085009602,36085009602,"Census Tract 96.02, Richmond County, New York",1287,106,819,112,468,115
1400000US36085009700,36085009700,"Census Tract 97, Richmond County, New York",1456,103,893,124,563,119
1400000US36085010500,36085010500,"Census Tract 105, Richmond County, New York",1732,118,1003,146,729,163
1400000US36085011201,36085011201,"Census Tract 112.01, Richmond County, New York",1964,127,1458,179,506,157
1400000US36085011202,36085011202,"Census Tract 112.02, Richmond County, New York",2065,141,1789,137,276,121
1400000US36085011401,36085011401,"Census Tract 114.01, Richmond County, New York",1314,88,592,77,722,103
1400000US36085011402,36085011402,"Census Tract 114.02, Richmond County, New York",1297,78,939,110,358,110
1400000US36085012100,36085012100,"Census Tract 121, Richmond County, New York",1171,35,985,67,186,59
1400000US36085012200,36085012200,"Census Tract 122, Richmond County, New York",1383,85,971,109,412,89
1400000US36085012500,36085012500,"Census Tract 125, Richmond County, New York",932,83,570,90,362,86
1400000US36085012804,36085012804,"Census Tract 128.04, Richmond County, New York",1443,117,1006,111,437,121
1400000US36085012805,36085012805,"Census Tract 128.05, Richmond County, New York",963,117,784,111,179,75
1400000US36085012806,36085012806,"Census Tract 128.06, Richmond County, New York",2491,136,1175,138,1316,190
